N_Fe N_B T d n_Fe n_Fe_SRH n_FeB n_FeB_SRH
6.813000E+11 1.778E+15 300 1.800E-4 1.218763657E+00 1.218786086E+00 1.206289283E+00 1.206315210E+00
1.000000E+12 1.778E+15 300 1.800E-4 1.219836671E+00 1.219851666E+00 1.206588801E+00 1.206606188E+00
1.468000E+12 1.778E+15 300 1.800E-4 1.220967760E+00 1.220977760E+00 1.206961265E+00 1.206972858E+00
2.154000E+12 1.778E+15 300 1.800E-4 1.222093434E+00 1.222100103E+00 1.209773139E+00 1.209866485E+00
3.162000E+12 1.778E+15 300 1.800E-4 1.228786068E+00 1.228790631E+00 1.213343297E+00 1.213348732E+00
4.642000E+12 1.778E+15 300 1.800E-4 1.229849922E+00 1.229852999E+00 1.223264580E+00 1.223351139E+00
6.813000E+12 1.778E+15 300 1.800E-4 1.230656190E+00 1.230658266E+00 1.226294072E+00 1.226296659E+00
1.000000E+13 1.778E+15 300 1.800E-4 1.243692405E+00 1.243736270E+00 1.226837326E+00 1.226839073E+00
1.000000E+10 1.778E+15 305 1.800E-4 1.181725168E+00 1.183413529E+00 1.200704969E+00 1.202936582E+00
1.468000E+10 1.778E+15 305 1.800E-4 1.182497344E+00 1.183650098E+00 1.201418578E+00 1.202944138E+00
2.154000E+10 1.778E+15 305 1.800E-4 1.183207656E+00 1.183993633E+00 1.201913677E+00 1.202955191E+00
3.162000E+10 1.778E+15 305 1.800E-4 1.183954805E+00 1.184490041E+00 1.202260983E+00 1.202971345E+00
4.642000E+10 1.778E+15 305 1.800E-4 1.184838203E+00 1.185202227E+00 1.202510811E+00 1.202994882E+00
6.813000E+10 1.778E+15 305 1.800E-4 1.185683770E+00 1.185898883E+00 1.202699538E+00 1.203029113E+00
1.000000E+11 1.778E+15 305 1.800E-4 1.185959550E+00 1.186105593E+00 1.202854556E+00 1.203078771E+00
1.468000E+11 1.778E+15 305 1.800E-4 1.186293454E+00 1.186392430E+00 1.202997935E+00 1.203150309E+00
2.154000E+11 1.778E+15 305 1.800E-4 1.186714423E+00 1.186781374E+00 1.203149113E+00 1.203252518E+00
3.162000E+11 1.778E+15 305 1.800E-4 1.188245226E+00 1.188476951E+00 1.203326772E+00 1.203396832E+00
4.642000E+11 1.778E+15 305 1.800E-4 1.194633367E+00 1.194667500E+00 1.203549842E+00 1.203597191E+00
6.813000E+11 1.778E+15 305 1.800E-4 1.205336131E+00 1.205360072E+00 1.203817357E+00 1.203937412E+00
1.000000E+12 1.778E+15 305 1.800E-4 1.207733120E+00 1.207749434E+00 1.207440153E+00 1.207620503E+00
1.468000E+12 1.778E+15 305 1.800E-4 1.213001707E+00 1.213012884E+00 1.211290699E+00 1.211305681E+00
2.154000E+12 1.778E+15 305 1.800E-4 1.224008248E+00 1.224016579E+00 1.211859121E+00 1.211869086E+00
3.162000E+12 1.778E+15 305 1.800E-4 1.225726623E+00 1.225732124E+00 1.212496161E+00 1.212502770E+00
4.642000E+12 1.778E+15 305 1.800E-4 1.232515563E+00 1.232519469E+00 1.217018938E+00 1.217074756E+00
6.813000E+12 1.778E+15 305 1.800E-4 1.233760458E+00 1.233763121E+00 1.220399802E+00 1.220463906E+00
1.000000E+13 1.778E+15 305 1.800E-4 1.234733052E+00 1.234734866E+00 1.231388261E+00 1.231390543E+00
1.000000E+10 1.778E+15 310 1.800E-4 1.154532527E+00 1.156050894E+00 1.194638944E+00 1.205953378E+00
1.468000E+10 1.778E+15 310 1.800E-4 1.155264383E+00 1.156301173E+00 1.204044356E+00 1.205963712E+00
2.154000E+10 1.778E+15 310 1.800E-4 1.156427942E+00 1.157494669E+00 1.204667563E+00 1.205978796E+00
3.162000E+10 1.778E+15 310 1.800E-4 1.158281755E+00 1.158915999E+00 1.205106128E+00 1.206000868E+00
4.642000E+10 1.778E+15 310 1.800E-4 1.160466279E+00 1.160899183E+00 1.205423062E+00 1.206033028E+00
6.813000E+10 1.778E+15 310 1.800E-4 1.163442587E+00 1.163738202E+00 1.205635403E+00 1.206049741E+00
1.000000E+11 1.778E+15 310 1.800E-4 1.165872627E+00 1.166039211E+00 1.205804554E+00 1.206089031E+00
1.468000E+11 1.778E+15 310 1.800E-4 1.168387483E+00 1.168500572E+00 1.205992787E+00 1.206186217E+00
2.154000E+11 1.778E+15 310 1.800E-4 1.170603057E+00 1.170671918E+00 1.206193289E+00 1.206324616E+00
3.162000E+11 1.778E+15 310 1.800E-4 1.171173917E+00 1.171220321E+00 1.206430156E+00 1.206519197E+00
4.642000E+11 1.778E+15 310 1.800E-4 1.172532086E+00 1.172563681E+00 1.206795853E+00 1.206855618E+00
6.813000E+11 1.778E+15 310 1.800E-4 1.183673282E+00 1.183695605E+00 1.207220128E+00 1.207260536E+00
1.000000E+12 1.778E+15 310 1.800E-4 1.191464529E+00 1.191481338E+00 1.207705760E+00 1.207732931E+00
1.468000E+12 1.778E+15 310 1.800E-4 1.195587296E+00 1.195597940E+00 1.208305909E+00 1.208324122E+00
2.154000E+12 1.778E+15 310 1.800E-4 1.208428872E+00 1.208438108E+00 1.210234191E+00 1.210327811E+00
3.162000E+12 1.778E+15 310 1.800E-4 1.213623161E+00 1.213629089E+00 1.216335517E+00 1.216343974E+00
4.642000E+12 1.778E+15 310 1.800E-4 1.218846190E+00 1.218853181E+00 1.217201438E+00 1.217207106E+00
6.813000E+12 1.778E+15 310 1.800E-4 1.228823895E+00 1.228828161E+00 1.218166176E+00 1.218169935E+00
1.000000E+13 1.778E+15 310 1.800E-4 1.236592706E+00 1.236595015E+00 1.224106844E+00 1.224109581E+00
1.000000E+10 1.778E+15 315 1.800E-4 1.136208032E+00 1.137346637E+00 1.203812705E+00 1.207255036E+00
1.468000E+10 1.778E+15 315 1.800E-4 1.136590589E+00 1.137367945E+00 1.204913210E+00 1.207271048E+00
2.154000E+10 1.778E+15 315 1.800E-4 1.136868841E+00 1.137398833E+00 1.205682407E+00 1.207294440E+00
3.162000E+10 1.778E+15 315 1.800E-4 1.137082709E+00 1.137443783E+00 1.206197513E+00 1.207296658E+00
4.642000E+10 1.778E+15 315 1.800E-4 1.137262895E+00 1.012846945E+00 1.206564629E+00 1.207316144E+00
6.813000E+10 1.778E+15 315 1.800E-4 1.137434577E+00 1.137601660E+00 1.206821285E+00 1.207332636E+00
1.000000E+11 1.778E+15 315 1.800E-4 1.139788304E+00 1.139925977E+00 1.207088282E+00 1.207436509E+00
1.468000E+11 1.778E+15 315 1.800E-4 1.142481935E+00 1.142575338E+00 1.207348229E+00 1.207585122E+00
2.154000E+11 1.778E+15 315 1.800E-4 1.148377584E+00 1.148444369E+00 1.207773443E+00 1.207934531E+00
3.162000E+11 1.778E+15 315 1.800E-4 1.154150011E+00 1.154191049E+00 1.208160973E+00 1.171583062E+00
4.642000E+11 1.778E+15 315 1.800E-4 1.156290909E+00 1.156321663E+00 1.208610815E+00 1.208684893E+00
6.813000E+11 1.778E+15 315 1.800E-4 1.158217445E+00 1.158235855E+00 1.209165217E+00 1.209215307E+00
1.000000E+12 1.778E+15 315 1.800E-4 1.172260449E+00 1.172275021E+00 1.209860276E+00 1.209894079E+00
1.468000E+12 1.778E+15 315 1.800E-4 1.177068526E+00 1.177080066E+00 1.210702720E+00 1.210725450E+00
2.154000E+12 1.778E+15 315 1.800E-4 1.183162758E+00 1.183169676E+00 1.211677688E+00 1.211692950E+00
3.162000E+12 1.778E+15 315 1.800E-4 1.197284891E+00 1.197291071E+00 1.212745877E+00 1.212756146E+00
4.642000E+12 1.778E+15 315 1.800E-4 1.199268716E+00 1.199272945E+00 1.218175791E+00 1.218230688E+00
6.813000E+12 1.778E+15 315 1.800E-4 1.209697794E+00 1.209702898E+00 1.221471474E+00 1.221476332E+00
1.000000E+13 1.778E+15 315 1.800E-4 1.215748363E+00 1.215752525E+00 1.222526921E+00 1.222530229E+00
1.000000E+10 1.778E+15 320 1.800E-4 1.116960224E+00 1.118086776E+00 1.187876350E+00 1.191799763E+00
1.468000E+10 1.778E+15 320 1.800E-4 1.117277256E+00 1.118111491E+00 1.189199452E+00 1.191892500E+00
2.154000E+10 1.778E+15 320 1.800E-4 1.117578613E+00 1.118148003E+00 1.190104716E+00 1.191946504E+00
3.162000E+10 1.778E+15 320 1.800E-4 1.117813201E+00 1.118201293E+00 1.190844340E+00 1.192104093E+00
4.642000E+10 1.778E+15 320 1.800E-4 1.118013869E+00 1.118277670E+00 1.191494221E+00 1.192358354E+00
6.813000E+10 1.778E+15 320 1.800E-4 1.118207481E+00 1.118387209E+00 1.192199714E+00 1.192789672E+00
1.000000E+11 1.778E+15 320 1.800E-4 1.118414544E+00 1.118532330E+00 1.193089558E+00 1.193492933E+00
1.468000E+11 1.778E+15 320 1.800E-4 1.118655153E+00 1.118735026E+00 1.194032285E+00 1.194283260E+00
2.154000E+11 1.778E+15 320 1.800E-4 1.120889010E+00 1.120943417E+00 1.194390544E+00 1.194561181E+00
3.162000E+11 1.778E+15 320 1.800E-4 1.128679552E+00 1.128717123E+00 1.194829683E+00 1.194945602E+00
4.642000E+11 1.778E+15 320 1.800E-4 1.136632864E+00 1.136660115E+00 1.195386094E+00 1.195464735E+00
6.813000E+11 1.778E+15 320 1.800E-4 1.143256840E+00 1.143276541E+00 1.196960994E+00 1.197114536E+00
1.000000E+12 1.778E+15 320 1.800E-4 1.147107350E+00 1.147119352E+00 1.200524669E+00 1.200568925E+00
1.468000E+12 1.778E+15 320 1.800E-4 1.161082503E+00 1.161091962E+00 1.211089277E+00 1.211117089E+00
2.154000E+12 1.778E+15 320 1.800E-4 1.163293219E+00 1.163300797E+00 1.212535742E+00 1.212554615E+00
3.162000E+12 1.778E+15 320 1.800E-4 1.176462053E+00 1.176470360E+00 1.214057137E+00 1.214069937E+00
4.642000E+12 1.778E+15 320 1.800E-4 1.183534901E+00 1.183539246E+00 1.215574801E+00 1.215583534E+00
6.813000E+12 1.778E+15 320 1.800E-4 1.185312835E+00 1.185315808E+00 1.220269017E+00 1.220310232E+00
1.000000E+13 1.778E+15 320 1.800E-4 1.191515683E+00 1.191517898E+00 1.224716950E+00 1.224721260E+00
1.000000E+10 1.778E+15 325 1.800E-4 1.015455265E+00 1.015541787E+00 1.160270125E+00 1.163687925E+00
1.468000E+10 1.778E+15 325 1.800E-4 1.015757618E+00 1.010496242E+00 1.161238527E+00 1.163728860E+00
2.154000E+10 1.778E+15 325 1.800E-4 1.016417755E+00 1.016484372E+00 1.010489690E+00 1.163789977E+00
3.162000E+10 1.778E+15 325 1.800E-4 1.017269871E+00 1.017220432E+00 1.162615205E+00 1.163879914E+00
4.642000E+10 1.778E+15 325 1.800E-4 1.019205780E+00 1.018972499E+00 1.163049614E+00 1.163749042E+00
6.813000E+10 1.778E+15 325 1.800E-4 1.010355280E+00 1.021774991E+00 1.163360485E+00 1.163837254E+00
1.000000E+11 1.778E+15 325 1.800E-4 1.028135341E+00 1.027792525E+00 1.163877737E+00 1.164202519E+00
1.468000E+11 1.778E+15 325 1.800E-4 1.035452183E+00 1.036253967E+00 1.164162341E+00 1.164383300E+00
2.154000E+11 1.778E+15 325 1.800E-4 1.047535111E+00 1.047536077E+00 1.164495761E+00 1.164645995E+00
3.162000E+11 1.778E+15 325 1.800E-4 1.093275866E+00 1.093296854E+00 1.164906451E+00 1.165008433E+00
4.642000E+11 1.778E+15 325 1.800E-4 1.107694108E+00 1.107710287E+00 1.171871357E+00 1.171966167E+00
6.813000E+11 1.778E+15 325 1.800E-4 1.121815721E+00 1.121832054E+00 1.176682595E+00 1.176740809E+00
1.000000E+12 1.778E+15 325 1.800E-4 1.125472620E+00 1.125486145E+00 1.179545721E+00 1.179581716E+00
1.468000E+12 1.778E+15 325 1.800E-4 1.136776259E+00 1.136784896E+00 1.180724197E+00 1.180748537E+00
2.154000E+12 1.778E+15 325 1.800E-4 1.150365028E+00 1.150372358E+00 1.191845528E+00 1.191870688E+00
3.162000E+12 1.778E+15 325 1.800E-4 1.152471340E+00 1.152478556E+00 1.197979816E+00 1.197998402E+00
4.642000E+12 1.778E+15 325 1.800E-4 1.163638243E+00 1.163643057E+00 1.202341258E+00 1.202350664E+00
6.813000E+12 1.778E+15 325 1.800E-4 1.170140088E+00 1.170143050E+00 1.204208596E+00 1.204215119E+00
1.000000E+13 1.778E+15 325 1.800E-4 1.170902930E+00 1.170904926E+00 1.205769470E+00 1.205774059E+00
1.000000E+10 1.778E+15 330 1.800E-4 1.009482166E+00 1.009927714E+00 1.127335309E+00 1.130170363E+00
1.468000E+10 1.778E+15 330 1.800E-4 1.008940722E+00 1.010065922E+00 1.128363388E+00 1.130310305E+00
2.154000E+10 1.778E+15 330 1.800E-4 1.009513263E+00 1.009935832E+00 1.129140730E+00 1.130469185E+00
3.162000E+10 1.778E+15 330 1.800E-4 1.009903597E+00 1.010503669E+00 1.130225119E+00 1.131133085E+00
4.642000E+10 1.778E+15 330 1.800E-4 1.010029930E+00 1.009754307E+00 1.130676881E+00 1.131288353E+00
6.813000E+10 1.778E+15 330 1.800E-4 1.009680019E+00 1.010282837E+00 1.131137375E+00 1.131553823E+00
1.000000E+11 1.778E+15 330 1.800E-4 1.009857809E+00 1.010383291E+00 1.132099327E+00 1.132384383E+00
1.468000E+11 1.778E+15 330 1.800E-4 1.009922762E+00 1.010738927E+00 1.133439991E+00 1.133639700E+00
2.154000E+11 1.778E+15 330 1.800E-4 1.011402878E+00 1.011437923E+00 1.136422922E+00 1.136573592E+00
3.162000E+11 1.778E+15 330 1.800E-4 1.012435462E+00 1.010151848E+00 1.140785697E+00 1.140878491E+00
4.642000E+11 1.778E+15 330 1.800E-4 1.013521427E+00 1.013502005E+00 1.141281645E+00 1.141344551E+00
6.813000E+11 1.778E+15 330 1.800E-4 1.016428880E+00 1.016257917E+00 1.141910087E+00 1.141952682E+00
1.000000E+12 1.778E+15 330 1.800E-4 1.044823782E+00 1.044814500E+00 1.146309498E+00 1.146342502E+00
1.468000E+12 1.778E+15 330 1.800E-4 1.104348741E+00 1.104355996E+00 1.159551779E+00 1.159579003E+00
2.154000E+12 1.778E+15 330 1.800E-4 1.126595533E+00 1.126602320E+00 1.167130171E+00 1.167151840E+00
3.162000E+12 1.778E+15 330 1.800E-4 1.129289706E+00 1.129295078E+00 1.171411992E+00 1.171423874E+00
4.642000E+12 1.778E+15 330 1.800E-4 1.138912886E+00 1.017547039E+00 1.174508161E+00 1.174537256E+00
6.813000E+12 1.778E+15 330 1.800E-4 1.149619325E+00 1.020187219E+00 1.184581000E+00 1.184595055E+00
1.000000E+13 1.778E+15 330 1.800E-4 1.158045678E+00 1.158047549E+00 1.188976346E+00 1.188988115E+00
1.000000E+10 1.778E+15 335 1.800E-4 1.008388259E+00 1.009072385E+00 1.095227697E+00 1.097205398E+00
1.468000E+10 1.778E+15 335 1.800E-4 1.008666508E+00 1.008918653E+00 1.095290054E+00 1.096786306E+00
2.154000E+10 1.778E+15 335 1.800E-4 1.008841706E+00 1.009049163E+00 1.096065140E+00 1.096324084E+00
3.162000E+10 1.778E+15 335 1.800E-4 1.008901841E+00 1.009267082E+00 1.096416350E+00 1.097060789E+00
4.642000E+10 1.778E+15 335 1.800E-4 1.009004054E+00 1.009179054E+00 1.096659790E+00 1.097099445E+00
6.813000E+10 1.778E+15 335 1.800E-4 1.008971252E+00 1.009177677E+00 1.096855903E+00 1.097155446E+00
1.000000E+11 1.778E+15 335 1.800E-4 1.009112399E+00 1.009201700E+00 1.097476854E+00 1.097681320E+00
1.468000E+11 1.778E+15 335 1.800E-4 1.009257741E+00 1.009321263E+00 1.097657412E+00 1.097796386E+00
2.154000E+11 1.778E+15 335 1.800E-4 1.009374845E+00 1.009569554E+00 1.099943107E+00 1.100040676E+00
3.162000E+11 1.778E+15 335 1.800E-4 1.009603209E+00 1.009650296E+00 1.103134920E+00 1.103202788E+00
4.642000E+11 1.778E+15 335 1.800E-4 1.010219754E+00 1.010199289E+00 1.109340872E+00 1.109389590E+00
6.813000E+11 1.778E+15 335 1.800E-4 1.010130654E+00 1.010148683E+00 1.115496734E+00 1.115532852E+00
1.000000E+12 1.778E+15 335 1.800E-4 1.011591001E+00 1.010652589E+00 1.123117185E+00 1.123145314E+00
1.468000E+12 1.778E+15 335 1.800E-4 1.011505330E+00 1.011533987E+00 1.126459255E+00 1.126477273E+00
2.154000E+12 1.778E+15 335 1.800E-4 1.018842644E+00 1.019297594E+00 1.131265835E+00 1.131281986E+00
3.162000E+12 1.778E+15 335 1.800E-4 1.051058717E+00 1.051061188E+00 1.142797829E+00 1.142813071E+00
4.642000E+12 1.778E+15 335 1.800E-4 1.073925861E+00 1.073932050E+00 1.150550706E+00 1.150558092E+00
6.813000E+12 1.778E+15 335 1.800E-4 1.122248867E+00 1.122256704E+00 1.151587847E+00 1.151601287E+00
1.000000E+13 1.778E+15 335 1.800E-4 1.134693628E+00 1.134698525E+00 1.157253450E+00 1.157265176E+00
1.000000E+10 1.778E+15 340 1.800E-4 1.009356197E+00 1.010497420E+00 1.012206433E+00 1.013041534E+00
1.468000E+10 1.778E+15 340 1.800E-4 1.009716099E+00 1.010461109E+00 1.012483671E+00 1.009419173E+00
2.154000E+10 1.778E+15 340 1.800E-4 1.009843049E+00 1.010437892E+00 1.012481070E+00 1.012901692E+00
3.162000E+10 1.778E+15 340 1.800E-4 1.010029249E+00 1.010405740E+00 1.012807770E+00 1.013437998E+00
4.642000E+10 1.778E+15 340 1.800E-4 1.010080731E+00 1.010318866E+00 1.012868342E+00 1.013302769E+00
6.813000E+10 1.778E+15 340 1.800E-4 1.010087698E+00 1.010213716E+00 1.013186902E+00 1.013372688E+00
1.000000E+11 1.778E+15 340 1.800E-4 1.009996890E+00 1.010162629E+00 1.009267740E+00 1.009599196E+00
1.468000E+11 1.778E+15 340 1.800E-4 1.009972767E+00 1.010044030E+00 1.013638505E+00 1.013576581E+00
2.154000E+11 1.778E+15 340 1.800E-4 1.009831088E+00 1.009821934E+00 1.013259558E+00 1.009795035E+00
3.162000E+11 1.778E+15 340 1.800E-4 1.009627559E+00 1.009632636E+00 1.009753031E+00 1.009798151E+00
4.642000E+11 1.778E+15 340 1.800E-4 1.009446234E+00 1.009442140E+00 1.018299241E+00 1.009868679E+00
6.813000E+11 1.778E+15 340 1.800E-4 1.009400382E+00 1.009529081E+00 1.032451146E+00 1.032446126E+00
1.000000E+12 1.778E+15 340 1.800E-4 1.010241139E+00 1.010255106E+00 1.051116081E+00 1.051118345E+00
1.468000E+12 1.778E+15 340 1.800E-4 1.010859604E+00 1.011102928E+00 1.011721970E+00 1.098119361E+00
2.154000E+12 1.778E+15 340 1.800E-4 1.011725394E+00 1.011793801E+00 1.108028263E+00 1.107383099E+00
3.162000E+12 1.778E+15 340 1.800E-4 1.012842421E+00 1.012826721E+00 1.110534378E+00 1.110545945E+00
4.642000E+12 1.778E+15 340 1.800E-4 1.016243266E+00 1.016151329E+00 1.122665020E+00 1.122677666E+00
6.813000E+12 1.778E+15 340 1.800E-4 1.018467482E+00 1.017133732E+00 1.130295191E+00 1.130315573E+00
1.000000E+13 1.778E+15 340 1.800E-4 1.025483719E+00 1.019595063E+00 1.135666258E+00 1.135669610E+00
1.000000E+10 1.000E+15 290 1.800E-4 1.195662362E+00 1.198580732E+00 1.195933504E+00 1.197960802E+00
1.468000E+10 1.000E+15 290 1.800E-4 1.197248079E+00 1.198767113E+00 1.196446604E+00 1.198040913E+00
2.154000E+10 1.000E+15 290 1.800E-4 1.198471365E+00 1.199037737E+00 1.196625936E+00 1.198158392E+00
3.162000E+10 1.000E+15 290 1.800E-4 1.199188906E+00 1.199428807E+00 1.196751053E+00 1.198330614E+00
4.642000E+10 1.000E+15 290 1.800E-4 1.199827097E+00 1.199989907E+00 1.196840428E+00 1.198582925E+00
6.813000E+10 1.000E+15 290 1.800E-4 1.200476012E+00 1.200574394E+00 1.196907249E+00 1.198952247E+00
1.000000E+11 1.000E+15 290 1.800E-4 1.200665161E+00 1.200731924E+00 1.197958105E+00 1.199492158E+00
1.468000E+11 1.000E+15 290 1.800E-4 1.200904882E+00 1.200950115E+00 1.199215818E+00 1.200279998E+00
2.154000E+11 1.000E+15 290 1.800E-4 1.201214658E+00 1.201245278E+00 1.200685261E+00 1.201426508E+00
3.162000E+11 1.000E+15 290 1.800E-4 1.201611372E+00 1.201632018E+00 1.202568577E+00 1.203088481E+00
4.642000E+11 1.000E+15 290 1.800E-4 1.202104754E+00 1.202118632E+00 1.205115745E+00 1.205484218E+00
6.813000E+11 1.000E+15 290 1.800E-4 1.205064461E+00 1.205163504E+00 1.208646574E+00 1.208911558E+00
1.000000E+12 1.000E+15 290 1.800E-4 1.208720325E+00 1.208726804E+00 1.209249482E+00 1.209258003E+00
1.468000E+12 1.000E+15 290 1.800E-4 1.209456548E+00 1.209460847E+00 1.209458733E+00 1.209464430E+00
2.154000E+12 1.000E+15 290 1.800E-4 1.210194065E+00 1.210196945E+00 1.209779718E+00 1.209783530E+00
3.162000E+12 1.000E+15 290 1.800E-4 1.215734554E+00 1.215767882E+00 1.210045711E+00 1.210048231E+00
4.642000E+12 1.000E+15 290 1.800E-4 1.225995196E+00 1.226032572E+00 1.210329794E+00 1.210331462E+00
6.813000E+12 1.000E+15 290 1.800E-4 1.228064587E+00 1.228065587E+00 1.210666224E+00 1.210667326E+00
1.000000E+13 1.000E+15 290 1.800E-4 1.228472086E+00 1.228472753E+00 1.223140503E+00 1.223141312E+00
1.000000E+10 1.000E+15 295 1.800E-4 1.171029224E+00 1.172332531E+00 1.194720756E+00 1.196494416E+00
1.468000E+10 1.000E+15 295 1.800E-4 1.172065439E+00 1.172955437E+00 1.195040769E+00 1.196543275E+00
2.154000E+10 1.000E+15 295 1.800E-4 1.173255591E+00 1.173862944E+00 1.195261794E+00 1.196614941E+00
3.162000E+10 1.000E+15 295 1.800E-4 1.174766235E+00 1.175180584E+00 1.195416135E+00 1.196720038E+00
4.642000E+10 1.000E+15 295 1.800E-4 1.176801280E+00 1.177083957E+00 1.195526508E+00 1.196874079E+00
6.813000E+10 1.000E+15 295 1.800E-4 1.178833814E+00 1.178964945E+00 1.195726997E+00 1.197099720E+00
1.000000E+11 1.000E+15 295 1.800E-4 1.180343711E+00 1.180432598E+00 1.196477888E+00 1.197429915E+00
1.468000E+11 1.000E+15 295 1.800E-4 1.182386577E+00 1.182446737E+00 1.197250997E+00 1.197912456E+00
2.154000E+11 1.000E+15 295 1.800E-4 1.185090096E+00 1.185130822E+00 1.198154540E+00 1.198616195E+00
3.162000E+11 1.000E+15 295 1.800E-4 1.188537064E+00 1.188564665E+00 1.199314858E+00 1.199639531E+00
4.642000E+11 1.000E+15 295 1.800E-4 1.189731440E+00 1.189746706E+00 1.200890380E+00 1.201121364E+00
6.813000E+11 1.000E+15 295 1.800E-4 1.192561042E+00 1.192575775E+00 1.201511331E+00 1.201526525E+00
1.000000E+12 1.000E+15 295 1.800E-4 1.204514776E+00 1.204523570E+00 1.201704351E+00 1.201714524E+00
1.468000E+12 1.000E+15 295 1.800E-4 1.206469537E+00 1.206520500E+00 1.201946241E+00 1.201953053E+00
2.154000E+12 1.000E+15 295 1.800E-4 1.212658910E+00 1.212662579E+00 1.209322658E+00 1.209417468E+00
3.162000E+12 1.000E+15 295 1.800E-4 1.213836730E+00 1.213838891E+00 1.214237469E+00 1.214240793E+00
4.642000E+12 1.000E+15 295 1.800E-4 1.215377159E+00 1.215401458E+00 1.214638422E+00 1.214640623E+00
6.813000E+12 1.000E+15 295 1.800E-4 1.221622012E+00 1.221649620E+00 1.215047417E+00 1.215048871E+00
1.000000E+13 1.000E+15 295 1.800E-4 1.231409773E+00 1.231410641E+00 1.215412372E+00 1.215413335E+00
1.000000E+10 1.000E+15 300 1.800E-4 1.152585847E+00 1.153213024E+00 1.192611880E+00 1.199277317E+00
1.468000E+10 1.000E+15 300 1.800E-4 1.152807440E+00 1.153235077E+00 1.195366415E+00 1.199281825E+00
2.154000E+10 1.000E+15 300 1.800E-4 1.152975784E+00 1.153267141E+00 1.197432143E+00 1.199288403E+00
3.162000E+10 1.000E+15 300 1.800E-4 1.153115225E+00 1.153313602E+00 1.198894334E+00 1.199298046E+00
4.642000E+10 1.000E+15 300 1.800E-4 1.153245585E+00 1.153380552E+00 1.199037061E+00 1.199312080E+00
6.813000E+10 1.000E+15 300 1.800E-4 1.153384469E+00 1.153476206E+00 1.199145274E+00 1.199332550E+00
1.000000E+11 1.000E+15 300 1.800E-4 1.153549171E+00 1.153611473E+00 1.199234815E+00 1.199362260E+00
1.468000E+11 1.000E+15 300 1.800E-4 1.154193429E+00 1.154239210E+00 1.199318514E+00 1.199405197E+00
2.154000E+11 1.000E+15 300 1.800E-4 1.157424283E+00 1.157455109E+00 1.199407878E+00 1.199466767E+00
3.162000E+11 1.000E+15 300 1.800E-4 1.165017907E+00 1.165039412E+00 1.199514225E+00 1.199554181E+00
4.642000E+11 1.000E+15 300 1.800E-4 1.171980080E+00 1.171995051E+00 1.199649474E+00 1.199676527E+00
6.813000E+11 1.000E+15 300 1.800E-4 1.173839037E+00 1.173849615E+00 1.199826074E+00 1.199844377E+00
1.000000E+12 1.000E+15 300 1.800E-4 1.183069910E+00 1.183074728E+00 1.200056166E+00 1.200068486E+00
1.468000E+12 1.000E+15 300 1.800E-4 1.191702911E+00 1.191708032E+00 1.201354797E+00 1.201431238E+00
2.154000E+12 1.000E+15 300 1.800E-4 1.195004544E+00 1.195008390E+00 1.205936719E+00 1.205942627E+00
3.162000E+12 1.000E+15 300 1.800E-4 1.206377174E+00 1.206379885E+00 1.206386943E+00 1.206390880E+00
4.642000E+12 1.000E+15 300 1.800E-4 1.216366648E+00 1.216368742E+00 1.213121036E+00 1.213173703E+00
6.813000E+12 1.000E+15 300 1.800E-4 1.217583217E+00 1.217584654E+00 1.218770958E+00 1.218772866E+00
1.000000E+13 1.000E+15 300 1.800E-4 1.222534741E+00 1.222535794E+00 1.219301905E+00 1.219303180E+00
1.000000E+10 1.000E+15 305 1.800E-4 1.133424287E+00 1.134104262E+00 1.193631416E+00 1.195158425E+00
