# Time-correlated data for fix JJ
# Timestep Number-of-time-windows
# Index TimeDelta Ncount c_flux[1]*c_flux[1] c_flux[2]*c_flux[2] c_flux[3]*c_flux[3]
10000000 10000
6306 315250 193696 185.436 -171.498 -72.056
6307 315300 193695 156.241 44.1826 -133.238
6308 315350 193694 112.951 174.151 20.7878
6309 315400 193693 43.5424 372.13 142.327
6310 315450 193692 -169.753 565.175 332.011
6311 315500 193691 -154.162 621.424 441.662
6312 315550 193690 -113.104 672.062 236.562
6313 315600 193689 -58.1629 544.057 97.4085
6314 315650 193688 -36.4671 378.148 92.4051
6315 315700 193687 -52.1253 124.294 53.4404
6316 315750 193686 -116.958 -179.756 -2.4186
6317 315800 193685 -67.0513 -406.953 -147.249
6318 315850 193684 -43.7691 -396.134 -208.266
6319 315900 193683 -78.9086 -423.599 -395.395
6320 315950 193682 -43.5483 -309.442 -425.545
6321 316000 193681 -43.9956 -211.475 -426.609
6322 316050 193680 -25.7011 31.2352 -296.651
6323 316100 193679 27.836 97.3175 3.78458
6324 316150 193678 84.9553 72.8196 79.7525
6325 316200 193677 161.255 72.761 350.136
6326 316250 193676 337.798 66.7405 356.248
6327 316300 193675 268.969 185.164 384.578
6328 316350 193674 248.676 176.034 349.404
6329 316400 193673 248.437 177.593 265.617
6330 316450 193672 138.221 173.846 74.5261
6331 316500 193671 -114.606 2.49218 -67.693
6332 316550 193670 -246.797 -2.27938 -118.932
6333 316600 193669 -142.746 -73.8599 -110.231
6334 316650 193668 -110.481 41.6562 1.20901
6335 316700 193667 -238.129 -43.5335 109.803
6336 316750 193666 -171.961 -53.8543 105.679
6337 316800 193665 -118.004 -136.597 114.288
6338 316850 193664 102.119 -145.811 -27.0775
6339 316900 193663 106.182 -277.193 -53.8124
6340 316950 193662 49.6904 -408.819 -89.5146
6341 317000 193661 211.602 -338.368 12.0344
6342 317050 193660 324.289 -45.4311 133.734
6343 317100 193659 358.618 138.589 42.7824
6344 317150 193658 232.715 246.337 174.984
6345 317200 193657 -13.7195 236.439 190.256
6346 317250 193656 -96.9204 288.035 274.782
6347 317300 193655 -19.6104 123.335 269.339
6348 317350 193654 160.903 -19.1683 162.178
6349 317400 193653 246.432 -132.337 97.6482
6350 317450 193652 140.157 -105.802 44.5885
6351 317500 193651 141.284 -34.2728 -117.722
6352 317550 193650 -70.1367 -83.5044 -98.2614
6353 317600 193649 -69.4486 -111.882 -134.526
6354 317650 193648 -211.995 -264.324 -206.359
6355 317700 193647 -173.864 -279.971 -196.017
6356 317750 193646 -14.8797 -224.97 21.5926
6357 317800 193645 100.249 -126.243 92.1687
6358 317850 193644 286.466 -95.9684 150.051
6359 317900 193643 265.598 44.0566 127.203
6360 317950 193642 318.426 179.096 62.8055
6361 318000 193641 339.814 184.454 -17.1224
6362 318050 193640 216.216 173.119 3.21643
6363 318100 193639 127.22 44.266 28.5682
6364 318150 193638 159.043 -65.7369 111.783
6365 318200 193637 245.379 6.00915 137.566
6366 318250 193636 37.9024 94.9752 138.423
6367 318300 193635 -158.01 266.714 218.724
6368 318350 193634 -417.739 162.144 146.438
6369 318400 193633 -439.336 108.555 146.808
6370 318450 193632 -367.19 48.1294 139.87
6371 318500 193631 -196.586 6.45563 -81.2645
6372 318550 193630 22.4097 -60.701 -201.586
6373 318600 193629 194.412 -180.878 -285.852
6374 318650 193628 177.45 -279.077 -94.5089
6375 318700 193627 264.272 -329.515 -84.3179
6376 318750 193626 241.58 -228.317 -263.936
6377 318800 193625 182.641 -81.785 -266.52
6378 318850 193624 194.166 -65.6658 -162.357
6379 318900 193623 211.032 -255.653 -199.626
6380 318950 193622 234.171 -265.287 -88.4157
6381 319000 193621 120.878 -92.0254 39.5374
6382 319050 193620 -32.745 193.231 87.3471
6383 319100 193619 -102.016 348.097 229.743
6384 319150 193618 -27.7819 505.8 217.888
6385 319200 193617 -126.984 364.792 238.624
6386 319250 193616 -61.8881 210.688 256.258
6387 319300 193615 -185.763 48.9707 277.308
6388 319350 193614 -113.037 53.3574 217.282
6389 319400 193613 -16.7046 54.1372 -58.3175
6390 319450 193612 6.69519 -46.1737 -187.996
6391 319500 193611 -128.896 -216.565 -164.617
6392 319550 193610 -131.729 -235.336 -91.1879
6393 319600 193609 -88.6121 -191.674 -221.234
6394 319650 193608 -38.5582 -190.396 -354.944
6395 319700 193607 -22.1303 -264.029 -446.928
6396 319750 193606 192.476 -298.939 -351.136
6397 319800 193605 151.898 -426.71 -178.943
6398 319850 193604 170.385 -270.474 -92.6134
6399 319900 193603 207.344 -102.516 74.0807
6400 319950 193602 199.334 123.591 163.275
6401 320000 193601 152.477 181.824 209.341
6402 320050 193600 -0.291973 189.333 93.4646
6403 320100 193599 -53.5257 178.489 4.29432
6404 320150 193598 -87.4409 173.079 -24.3577
6405 320200 193597 -104.388 371.479 -28.7546
6406 320250 193596 -93.1561 349.368 -147.009
6407 320300 193595 -86.8891 230.841 -179.838
6408 320350 193594 -81.7433 -114.223 -144.365
6409 320400 193593 -87.8477 -221.568 9.97999
6410 320450 193592 -42.9738 -295.155 -71.4979
6411 320500 193591 -9.76183 -384.352 -281.165
6412 320550 193590 -5.0133 -483.908 -375.47
6413 320600 193589 142.383 -490.86 -413.182
6414 320650 193588 153.11 -377.543 -356.088
6415 320700 193587 109.492 -247.527 -201.414
6416 320750 193586 20.9774 220.376 25.7755
6417 320800 193585 3.75561 319.996 108.936
6418 320850 193584 29.4613 409.83 142.091
6419 320900 193583 -76.2763 221.656 262.589
6420 320950 193582 183.398 193.364 205.173
6421 321000 193581 299.395 69.5854 95.4871
6422 321050 193580 219.743 23.0101 144.091
6423 321100 193579 5.3237 -115.107 97.5681
6424 321150 193578 -167.386 -84.2835 -28.0037
6425 321200 193577 -289.614 -54.0043 -282.131
6426 321250 193576 -221.765 -103.822 -340.442
6427 321300 193575 -164.247 -172.556 -269.261
6428 321350 193574 -91.5467 -276.486 -397.525
6429 321400 193573 -152.915 -325.496 -340.431
6430 321450 193572 -13.1541 -239.566 -198.971
6431 321500 193571 29.638 -176.604 -162.943
6432 321550 193570 20.9897 -60.4882 46.6839
6433 321600 193569 81.6221 -137.45 254.943
6434 321650 193568 334.952 -75.608 185.037
6435 321700 193567 356.131 -66.2478 -25.3
6436 321750 193566 239.41 97.1833 -141.912
6437 321800 193565 96.399 131.113 -173.239
6438 321850 193564 -36.2431 280.369 -109.539
6439 321900 193563 -110.514 226.774 40.5972
6440 321950 193562 -171.878 205.314 231.805
6441 322000 193561 20.1682 71.4146 325.231
6442 322050 193560 -33.4122 -39.2217 143.914
6443 322100 193559 -112.2 -119.004 -8.71661
6444 322150 193558 -132.746 -224.81 -129.268
6445 322200 193557 38.1739 -327.488 -144.051
6446 322250 193556 -72.6168 -464.307 -193.229
6447 322300 193555 -3.11877 -506.689 -294.641
6448 322350 193554 27.1464 -369.973 -217.723
6449 322400 193553 85.0688 -127.065 -116.419
6450 322450 193552 63.4626 -47.1566 -195.429
6451 322500 193551 128.656 72.9767 -148.186
6452 322550 193550 209.557 12.3631 13.385
6453 322600 193549 279.954 -114.345 144.455
6454 322650 193548 238.1 -163.815 293.276
6455 322700 193547 207.316 -182.016 272.659
6456 322750 193546 180.479 3.32845 237.348
6457 322800 193545 151.414 65.8511 273.222
6458 322850 193544 -111.723 216.512 117.55
6459 322900 193543 -223.669 218.241 -1.15336
6460 322950 193542 -232.324 89.9399 -8.13968
6461 323000 193541 -222.526 6.87206 38.4958
6462 323050 193540 -251.851 41.7771 114.511
6463 323100 193539 -280.106 70.5027 177.696
6464 323150 193538 -165.507 33.7574 105.341
6465 323200 193537 -70.2473 13.4931 47.2707
6466 323250 193536 15.8374 -116.88 -89.0613
6467 323300 193535 192.957 -208.438 -138.493
6468 323350 193534 327.337 -264.009 -383.314
6469 323400 193533 202.765 -309.394 -361.998
6470 323450 193532 112.84 -275.968 -384.645
6471 323500 193531 267.271 -237.891 -118.137
6472 323550 193530 350.775 -201.062 79.9249
6473 323600 193529 216.918 74.558 314.753
6474 323650 193528 93.8504 316.667 230.304
6475 323700 193527 -45.3576 254.01 104.214
6476 323750 193526 -38.9434 240.49 101.141
6477 323800 193525 -71.7905 329.393 90.3984
6478 323850 193524 -44.6857 274.05 143.89
6479 323900 193523 -43.1666 165.032 240.708
6480 323950 193522 -112.438 187.437 126.378
6481 324000 193521 -38.4996 261.806 106.745
6482 324050 193520 -72.8743 105.466 -4.69084
6483 324100 193519 -150.951 -40.6599 -96.5023
6484 324150 193518 -108.127 -259.706 -270.07
6485 324200 193517 -19.3087 -260.286 -159.897
6486 324250 193516 68.5204 -273.204 -151.504
6487 324300 193515 40.2789 -276.02 -191.034
6488 324350 193514 41.0429 -235.958 -145.954
6489 324400 193513 102.286 26.8786 -194.94
6490 324450 193512 114.894 99.8394 1.10528
6491 324500 193511 186.836 118.15 15.2943
6492 324550 193510 65.294 212.823 78.254
6493 324600 193509 98.7978 154.702 105.991
6494 324650 193508 57.6675 99.0558 258.397
6495 324700 193507 63.5515 33.6426 381.309
6496 324750 193506 51.1133 142.892 261.89
6497 324800 193505 32.8716 375.261 88.5199
6498 324850 193504 -23.752 346.201 -77.0211
6499 324900 193503 -169.537 183.772 -175.837
6500 324950 193502 -220.146 35.1094 -179.23
6501 325000 193501 -229.678 -135.927 -290.028
6502 325050 193500 -32.4333 -323.779 -205.031
6503 325100 193499 205.687 -427.598 -143.707
6504 325150 193498 158.233 -403.478 -120.72
6505 325200 193497 33.246 -272.175 -147.378
6506 325250 193496 -102.426 -153.139 -104.478
6507 325300 193495 -141.516 -83.3586 26.438
6508 325350 193494 -121.201 73.7117 177.568
6509 325400 193493 -88.182 217.315 170.81
6510 325450 193492 15.4579 333.871 92.3203
6511 325500 193491 34.4169 593.928 -28.8931
6512 325550 193490 4.88979 554.262 71.6234
6513 325600 193489 44.2274 556.803 169.398
6514 325650 193488 -185.728 364.4 241.736
6515 325700 193487 -293.155 261.807 166.863
6516 325750 193486 -261.759 -4.94452 153.551
6517 325800 193485 -138.068 -318.426 -17.962
6518 325850 193484 -68.7336 -602.403 -263.549
6519 325900 193483 -92.7224 -519.384 -430.008
6520 325950 193482 -190.974 -286.079 -416.745
6521 326000 193481 -219.995 -33.6137 -347.327
6522 326050 193480 -190.201 28.2118 -271.971
6523 326100 193479 -199.88 30.9392 -165.714
6524 326150 193478 4.43894 -64.7518 -62.2571
6525 326200 193477 130.119 -166.03 -46.3933
6526 326250 193476 274.759 -316.934 29.2342
6527 326300 193475 301.211 -29.6169 52.1378
6528 326350 193474 332.99 158.312 224.664
6529 326400 193473 108.897 256.969 170.494
6530 326450 193472 19.4763 282.477 128.109
6531 326500 193471 -205.238 187.975 -16.1487
6532 326550 193470 -304.967 270.193 -95.8124
6533 326600 193469 -398.628 148.003 -56.4432
6534 326650 193468 -348.338 159.316 -45.7582
6535 326700 193467 -180.383 188.775 50.8024
6536 326750 193466 -284.305 119.765 52.6815
6537 326800 193465 -247.828 -41.9988 91.4192
6538 326850 193464 -258.656 -154.133 72.2898
6539 326900 193463 -151.755 -191.471 9.21021
6540 326950 193462 -5.54905 -425.158 -137.75
6541 327000 193461 167.58 -528.775 -178.128
6542 327050 193460 256.539 -278.957 -343.525
6543 327100 193459 258.13 -101.565 -231.099
6544 327150 193458 190.035 140.694 -160.662
6545 327200 193457 158.71 413.105 3.14838
6546 327250 193456 -77.3803 386.243 96.1397
6547 327300 193455 -9.5585 184.442 146.774
6548 327350 193454 114.758 68.7835 179.281
6549 327400 193453 329.877 65.9835 176.7
6550 327450 193452 269.393 105.36 181.257
6551 327500 193451 73.3396 87.5478 -29.6619
6552 327550 193450 -130.372 210.825 31.1661
6553 327600 193449 -280.591 136.076 67.3803
6554 327650 193448 -297.816 153.977 194.638
6555 327700 193447 -368.366 151.011 66.1112
6556 327750 193446 -302.841 234.847 96.5912
6557 327800 193445 -167.226 256.102 176.341
6558 327850 193444 2.32056 -51.8657 -34.2065
6559 327900 193443 78.5604 -77.9026 -59.8833
6560 327950 193442 153.345 -103.261 -72.783
6561 328000 193441 95.1924 -88.4738 14.8119
6562 328050 193440 157.217 32.9185 86.896
6563 328100 193439 193.214 -114.788 34.528
6564 328150 193438 144.659 -132.248 26.99
6565 328200 193437 118.306 -60.9621 -48.488
6566 328250 193436 -110.421 61.0326 -44.076
6567 328300 193435 -183.232 134.801 70.4409
6568 328350 193434 -309.213 285.587 327.492
6569 328400 193433 -272.822 296.288 494.977
6570 328450 193432 -133.357 316.735 449.084
6571 328500 193431 9.41408 289.383 348.739
6572 328550 193430 137.926 184.604 218.713
6573 328600 193429 142.964 -59.9214 42.7645
6574 328650 193428 -19.3133 -144.903 -120.803
6575 328700 193427 -15.8165 -141.35 -90.6341
6576 328750 193426 -98.126 -249.003 -135.362
6577 328800 193425 -98.699 -143.585 -89.3501
6578 328850 193424 -19.3075 -191.662 -68.5734
6579 328900 193423 -2.6625 -178.751 30.7005
6580 328950 193422 26.6168 -156.18 9.69036
6581 329000 193421 -64.0125 -16.9043 21.7495
6582 329050 193420 16.425 142.003 -27.5099
6583 329100 193419 29.9852 229.71 218.737
6584 329150 193418 64.4105 318.802 342.008
6585 329200 193417 -27.3063 301.76 318.98
6586 329250 193416 97.4248 352.168 326.779
6587 329300 193415 -86.7827 409.295 366.785
6588 329350 193414 -152.104 245.142 262.048
6589 329400 193413 -260.968 237.527 194.371
6590 329450 193412 -255.5 117.322 61.1045
6591 329500 193411 -164.256 -71.6834 42.1773
6592 329550 193410 -243.491 -261.857 -176.888
6593 329600 193409 -238.96 -326.145 -199.298
6594 329650 193408 -180.824 -125.139 -278.683
6595 329700 193407 16.1188 -150.181 -121.595
6596 329750 193406 135.137 -178.194 -274.867
6597 329800 193405 100.678 -310.191 -234.36
6598 329850 193404 20.2684 -304.5 -147.563
6599 329900 193403 43.0887 -273.545 53.0656
6600 329950 193402 60.0496 -229.777 103.299
6601 330000 193401 18.3875 -188.203 186.049
6602 330050 193400 -72.6708 222.967 302.87
6603 330100 193399 -151.059 456.454 293.285
6604 330150 193398 -72.1242 667.9 219.931
6605 330200 193397 27.7712 543.006 109.794
6606 330250 193396 20.8417 452.942 116.574
6607 330300 193395 -81.3561 249.03 106.197
6608 330350 193394 -172.451 -19.5458 56.7835
6609 330400 193393 -243.059 -34.842 6.89365
6610 330450 193392 -260.991 -185.924 -162.2
6611 330500 193391 -171.451 -157.205 -121.865
6612 330550 193390 -218.999 -292.9 -184.469
6613 330600 193389 -192.926 -475.137 -311.295
6614 330650 193388 -231.334 -459.432 -405.396
6615 330700 193387 -107.442 -238.307 -312.218
6616 330750 193386 -89.5837 -136.98 -70.6677
6617 330800 193385 107.207 134.868 -37.5384
6618 330850 193384 139.433 122.944 19.8947
6619 330900 193383 152.731 229.875 106.142
6620 330950 193382 284.659 150.214 157.901
6621 331000 193381 315.928 122.19 190.513
6622 331050 193380 204.798 44.0241 155.682
6623 331100 193379 30.4454 -188.051 176.681
6624 331150 193378 -135.945 -41.7385 35.6825
6625 331200 193377 -148.914 42.8821 -55.0906
6626 331250 193376 -292.398 167.689 -136.746
6627 331300 193375 -342.644 178.846 -115.818
6628 331350 193374 -496.849 214.12 -177.866
6629 331400 193373 -505.266 53.5691 -194.659
6630 331450 193372 -354.585 -314.707 -47.785
6631 331500 193371 -155.941 -284.686 -19.3451
6632 331550 193370 8.87926 -311.682 -65.9414
6633 331600 193369 1.97166 -155.127 -174.406
6634 331650 193368 86.7317 -120.69 -192.951
6635 331700 193367 141.413 -119.569 -167.722
6636 331750 193366 154.438 -82.7841 -166.519
6637 331800 193365 83.4922 27.6883 -209.063
6638 331850 193364 -82.7749 15.8159 -117.729
6639 331900 193363 -71.1046 5.7774 -15.002
6640 331950 193362 67.6615 86.1333 141.449
6641 332000 193361 74.1859 88.3329 -10.351
6642 332050 193360 -57.036 168.084 42.4585
6643 332100 193359 -97.9194 128.269 237.122
6644 332150 193358 -125.554 -13.8123 254.125
6645 332200 193357 -146.645 -293.28 72.7842
6646 332250 193356 -254.484 -368.652 -153.59
6647 332300 193355 -93.3836 -480.638 -305.567
6648 332350 193354 -148.497 -271.802 -227.492
6649 332400 193353 -38.8802 -160.12 -140.659
6650 332450 193352 -160.361 175.533 -92.0719
6651 332500 193351 -113.979 95.1561 -18.5997
6652 332550 193350 -71.2096 -128.419 10.7681
6653 332600 193349 149.585 -165.376 -32.4965
6654 332650 193348 260.486 -248.389 -19.3539
6655 332700 193347 266.673 -236.35 -49.6145
6656 332750 193346 253.714 -174.722 40.7199
6657 332800 193345 251.26 -136.957 114.746
6658 332850 193344 109.301 -51.3476 125.871
6659 332900 193343 -49.2461 67.0984 117.692
6660 332950 193342 -312.349 190.945 93.3053
6661 333000 193341 -459.087 167.289 139.719
6662 333050 193340 -382.675 201.654 292.714
6663 333100 193339 -165.221 40.3669 172.059
6664 333150 193338 -224.983 92.2776 170.22
6665 333200 193337 -189.29 34.1312 120.245
6666 333250 193336 10.289 39.4923 84.9064
6667 333300 193335 225.398 -131.059 -17.1091
6668 333350 193334 135.427 -222.898 -181.013
6669 333400 193333 55.9171 -438.178 -347.331
6670 333450 193332 59.7508 -491.003 -489.788
6671 333500 193331 127.052 -393.418 -205.912
6672 333550 193330 38.2543 -422.298 -119.902
6673 333600 193329 2.97003 -215.643 28.6313
6674 333650 193328 -42.3432 -41.0631 79.5274
6675 333700 193327 -36.8401 104.612 202.932
6676 333750 193326 -160.985 247.69 305.215
6677 333800 193325 -179.098 164.939 389.606
6678 333850 193324 -101.833 289.819 461.153
6679 333900 193323 -28.8268 381.025 389.047
6680 333950 193322 -32.5638 278.835 153.485
6681 334000 193321 -136.015 244.843 36.1617
6682 334050 193320 -195.629 158.05 -63.2723
6683 334100 193319 -236.097 75.6399 79.4752
6684 334150 193318 -289.401 -2.84355 39.796
6685 334200 193317 -301.23 -90.0137 -71.9443
6686 334250 193316 -358.038 -309.343 -159.827
6687 334300 193315 -281.833 -340.923 -260.748
6688 334350 193314 -87.7529 -318.287 -258.677
6689 334400 193313 185.082 -255.19 -279.916
6690 334450 193312 53.4477 -243.651 -121.758
6691 334500 193311 82.3352 -200.188 105.044
6692 334550 193310 100.174 -100.988 201.129
6693 334600 193309 -128.237 -61.6529 141.345
6694 334650 193308 -57.0779 97.8356 159.675
6695 334700 193307 -14.9878 215.604 357.945
6696 334750 193306 1.02112 247.138 334.43
6697 334800 193305 -36.6246 278.398 200.47
6698 334850 193304 -204.51 269.239 110.296
6699 334900 193303 -377.949 276.037 109.036
6700 334950 193302 -400.82 259.2 218.615
6701 335000 193301 -306.475 16.8288 88.2572
6702 335050 193300 -235.145 -178.979 -175.308
6703 335100 193299 -116.125 -287.2 -324.441
6704 335150 193298 -199.136 -368.42 -189.489
6705 335200 193297 -321.437 -310.166 -172.942
6706 335250 193296 -234.953 -393.013 -101.904
6707 335300 193295 -187.186 -292.048 -130.603
6708 335350 193294 -223.106 -300.091 107.375
6709 335400 193293 -184.011 -156.005 14.114
6710 335450 193292 -143.279 25.9285 -133.611
6711 335500 193291 -34.462 274.002 -96.2812
6712 335550 193290 117.274 421.785 146.345
6713 335600 193289 66.31 334.153 198.011
6714 335650 193288 22.9631 244.629 177.001
6715 335700 193287 98.3559 93.7384 135.078
6716 335750 193286 -32.915 14.4832 112.957
6717 335800 193285 -93.3836 -45.9109 -0.444557
6718 335850 193284 -117.227 -153.35 -2.67513
6719 335900 193283 -171.181 -174.998 -245.044
6720 335950 193282 -232.261 -159.647 -236.866
6721 336000 193281 -301.818 -120.239 -281.32
6722 336050 193280 -373.487 -79.3285 -257.343
6723 336100 193279 -262.279 -10.3177 -239.826
6724 336150 193278 -76.1638 -101.421 -95.3173
6725 336200 193277 87.3981 -176.723 26.7798
6726 336250 193276 98.4915 -179.331 107.025
6727 336300 193275 251.45 33.6892 -18.0361
6728 336350 193274 239.236 -5.99416 40.0834
6729 336400 193273 135.719 -3.60963 8.55195
6730 336450 193272 31.721 -50.6712 109.799
6731 336500 193271 -80.1077 73.4747 6.78643
6732 336550 193270 -152.828 270.857 60.7166
6733 336600 193269 -333.045 293.279 100.857
6734 336650 193268 -170.551 363.175 26.6579
